# Time-averaged data for fix myglobalout1
# TimeStep v_ttime v_ppress v_vvol v_ppe v_kke v_ppx v_ppy v_ppz
350000 412258 -550.932 730228 -118249 54202.3 312.496 489.133 -2454.42
351000 413758 -610.81 730228 -118140 54210.5 212.55 485.203 -2530.18
352000 415258 -602.596 730228 -118293 54135.9 244.119 433.285 -2485.19
353000 416758 -592.602 730228 -118240 54172.6 223.979 453.849 -2455.63
354000 418258 -561.246 730228 -118253 54190.6 288.425 468.589 -2440.75
355000 419758 -547.517 730228 -118381 54165.6 259.427 505.214 -2407.19
356000 421258 -543.176 730228 -118332 54133 284.613 502.819 -2416.96
357000 422758 -510.708 730228 -118379 54166.1 293.769 552.494 -2378.39
358000 424258 -483.226 730228 -118352 54090.8 315.94 557.408 -2323.02
359000 425758 -527.201 730228 -118388 54149.6 237.255 564.285 -2383.14
360000 427258 -499.997 730228 -118429 54114.3 260.437 596.012 -2356.44
361000 428758 -531.321 730228 -118426 54152.1 283.015 555.364 -2432.34
362000 430258 -549.622 730228 -118459 54219.1 224.775 525.485 -2399.13
363000 431758 -546.197 730228 -118335 54141.1 263.708 523.602 -2425.9
364000 433258 -537.969 730228 -118411 54143.6 237.525 565.63 -2417.06
365000 434758 -567.099 730228 -118474 54180.3 254.408 527.954 -2483.66
366000 436258 -605.028 730228 -118466 54196.9 175.584 479.593 -2470.26
367000 437758 -585.635 730228 -118452 54162.5 199.73 465.05 -2421.68
368000 439258 -618.851 730228 -118410 54215.1 148.031 418.853 -2423.44
369000 440758 -522.981 730228 -118436 54178 252.901 477.852 -2299.7
